"birdID","Sex","Lifespan","Yr","Mated","Terrs","pMate","pFledge","Fledge"
"42","M","5","1",1,151,0.910984376314206,0.512794349051546,2
"296","M","3","1",1,140,0.876746771857142,0.036184044872378,0
"5","M","2","1",1,162,0.703867752337828,0.120504254931782,1
"423","M","5","1",1,209,0.574567012974398,0.489556283864658,2
"327","M","4","1",1,262,0.678236398888354,0.566799072374124,3
"446","M","1","1",1,222,0.398516986519098,0.077754148724335,0
"102","F","1","1",1,262,0,0,3
"106","F","1","1",1,222,0,0,0
"154","F","3","1",1,151,0,0,2
"158","F","1","1",1,140,0,0,0
"174","F","3","1",1,162,0,0,1
"355","F","5","1",1,209,0,0,2
"77","M","1","1",0,244,0.0725561853032559,0.0894788105965379,0
"408","M","2","1",0,250,0.941966498736292,0.139658839770053,0
"109","M","2","1",0,259,0.157184613402933,0.115157158070633,0
"118","M","1","1",0,33,0.595032734796405,0.13856145902141,0
"248","M","2","1",0,189,0.171935376012698,0.0530876785873551,0
"371","M","5","1",0,71,0.610483637238629,0.168313592090271,0
"385","M","2","1",0,257,0.0599092717748135,0.152614325853905,0
"224","M","2","1",0,255,0.324242366245016,0.00873617034311599,0
"257","M","3","1",0,283,0.159905548673123,0.374910802712507,0
"235","M","4","1",0,37,0.555200242072105,0.154463494021911,0
"479","M","2","1",0,87,0.178011202951893,0.207947195661539,0
"155","M","1","1",0,128,0.644448382779956,0.241608515584518,0
"265","M","1","1",0,239,0.478932259138674,0.469935439579044,0
"166","M","2","1",0,77,0.874490069923922,0.0239762121140808,0
"196","M","3","1",0,7,0.338476956356317,0.611213807464116,0
"284","M","1","1",0,149,0.194122268818319,0.242037529285295,0
"500","M","1","1",0,133,0.777380504878238,0.19497513940698,0
"471","M","7","1",0,234,0.143695852545769,0.67618929374359,0
"440","M","1","1",0,224,0.174348719185218,0.171508397526911,0
"413","M","1","1",0,23,0.433654312742874,0.195595305551503,0
"348","M","4","1",0,44,0.417153153328058,0.251177932193968,0
"367","M","3","1",0,211,0.675721961306408,0.119386817410214,0
"19","F","3","1",0,14,0,0,0
"22","F","1","1",0,226,0,0,0
"48","F","1","1",0,183,0,0,0
"121","F","3","1",0,208,0,0,0
"148","F","14","1",0,60,0,0,0
"217","F","3","1",0,72,0,0,0
"286","F","6","1",0,210,0,0,0
"295","F","4","1",0,69,0,0,0
"345","F","3","1",0,59,0,0,0
"347","F","2","1",0,108,0,0,0
"397","F","5","1",0,94,0,0,0
"420","F","2","1",0,34,0,0,0
"457","F","2","1",0,190,0,0,0
"474","F","5","1",0,136,0,0,0
"475","F","2","1",0,32,0,0,0
"493","F","4","1",0,271,0,0,0
"420","F","2","2",1,34,0,0,NA
"474","F","5","2",1,136,0,0,2
"475","F","2","2",1,32,0,0,NA
"154","F","3","2",1,37,0,0,1
"355","F","5","2",1,127,0,0,0
"148","F","14","2",1,99,0,0,1
"217","F","3","2",1,248,0,0,0
"347","F","2","2",1,146,0,0,3
"457","F","2","2",1,234,0,0,1
"2","F","1","2",1,270,0,0,1
"4","F","9","2",1,213,0,0,0
"10","F","2","2",1,29,0,0,2
"29","F","5","2",1,211,0,0,0
"53","F","2","2",1,106,0,0,0
"74","F","2","2",1,226,0,0,1
"84","F","3","2",1,14,0,0,0
"100","F","2","2",1,107,0,0,2
"104","F","4","2",1,84,0,0,1
"134","F","2","2",1,140,0,0,2
"209","F","3","2",1,241,0,0,3
"272","F","2","2",1,238,0,0,1
"375","F","2","2",1,104,0,0,4
"121","F","3","2",0,208,0,0,0
"286","F","6","2",0,210,0,0,0
"174","F","3","2",0,154,0,0,0
"19","F","3","2",0,93,0,0,0
"397","F","5","2",0,88,0,0,0
"493","F","4","2",0,134,0,0,0
"87","F","3","2",0,56,0,0,0
"108","F","2","2",0,51,0,0,0
"191","F","4","2",0,9,0,0,0
"237","F","6","2",0,278,0,0,0
"392","F","10","2",0,19,0,0,0
"400","F","1","2",0,243,0,0,0
"436","F","1","2",0,40,0,0,0
"489","F","3","2",0,271,0,0,0
"471","M","7","2",1,234,0.143695852545769,0.507141970307692,1
"296","M","3","2",1,127,0.876746771857142,0.0271380336542835,0
"327","M","4","2",1,29,0.678236398888354,0.425099304280593,2
"196","M","3","2",1,241,0.338476956356317,0.458410355598087,3
"128","M","5","2",1,84,0.902599426922249,0.21216509869555,1
"136","M","3","2",1,231,0.637557466281578,0.0483665914955048,1
"146","M","4","2",1,136,0.265928591267734,0.16216699546203,2
"192","M","2","2",1,146,0.758428180590272,0.604124981748546,3
"221","M","1","2",1,107,0.77737302146852,0.264887071152021,2
"227","M","6","2",1,104,0.555912518038662,0.614703217812348,4
"313","M","1","2",1,270,0.67603180068545,0.104068952124866,1
"384","M","4","2",1,140,0.656740047230959,0.724679811217357,2
"224","M","2","2",0,151,0.324242366245016,0.00655212775733699,0
"479","M","2","2",0,66,0.178011202951893,0.155960396746154,0
"166","M","2","2",0,25,0.874490069923922,0.0179821590855606,0
"82","M","2","2",0,264,0.722644314635545,0.427889838460729,0
"130","M","1","2",0,288,0.211991452146322,0.389664236713404,0
"215","M","7","2",0,275,0.0135378848609572,0.689173064205244,0
"287","M","4","2",0,65,0.459489352175821,0.0725065700244159,0
"452","M","1","2",0,164,0.233363287523389,0.0220346740669677,0
"477","M","1","2",0,221,0.0493944091722369,0.00696204765619195,0
"495","M","3","2",0,227,0.0369400221388787,0.189887273355914,0
"121","F","3","3",1,208,0,0,NA
"474","F","5","3",1,41,0,0,2
"355","F","5","3",1,213,0,0,1
"148","F","14","3",1,93,0,0,1
"217","F","3","3",1,235,0,0,0
"104","F","4","3",1,95,0,0,3
"286","F","6","3",1,50,0,0,0
"493","F","4","3",1,161,0,0,0
"108","F","2","3",1,239,0,0,1
"191","F","4","3",1,69,0,0,1
"392","F","10","3",1,243,0,0,0
"489","F","3","3",1,180,0,0,0
"16","F","5","3",1,108,0,0,2
"66","F","2","3",1,77,0,0,0
"172","F","2","3",1,166,0,0,0
"200","F","2","3",1,163,0,0,3
"211","F","2","3",1,153,0,0,1
"285","F","1","3",1,61,0,0,1
"397","F","5","3",0,88,0,0,0
"154","F","3","3",0,120,0,0,0
"4","F","9","3",0,52,0,0,0
"10","F","2","3",0,214,0,0,0
"29","F","5","3",0,178,0,0,0
"53","F","2","3",0,1,0,0,0
"74","F","2","3",0,263,0,0,0
"84","F","3","3",0,291,0,0,0
"134","F","2","3",0,150,0,0,0
"209","F","3","3",0,231,0,0,0
"272","F","2","3",0,281,0,0,0
"375","F","2","3",0,260,0,0,0
"174","F","3","3",0,87,0,0,0
"87","F","3","3",0,98,0,0,0
"237","F","6","3",0,136,0,0,0
"295","F","4","3",0,247,0,0,0
"345","F","3","3",0,219,0,0,0
"46","F","5","3",0,58,0,0,0
"147","F","7","3",0,13,0,0,0
"165","F","2","3",0,186,0,0,0
"263","F","3","3",0,72,0,0,0
"298","F","3","3",0,233,0,0,0
"302","F","7","3",0,162,0,0,0
"319","F","3","3",0,44,0,0,0
"362","F","2","3",0,182,0,0,0
"374","F","1","3",0,168,0,0,0
"398","F","3","3",0,75,0,0,0
"434","F","1","3",0,114,0,0,0
"462","F","4","3",0,236,0,0,0
"485","F","6","3",0,289,0,0,0
"491","F","1","3",0,254,0,0,0
"492","F","8","3",0,296,0,0,0
"192","M","2","3",1,108,0.758428180590272,0.302062490874273,2
"82","M","2","3",1,213,0.722644314635545,0.213944919230365,1
"42","M","5","3",1,95,0.910984376314206,0.341862899367698,3
"367","M","3","3",1,153,0.675721961306408,0.0795912116068092,1
"423","M","5","3",1,77,0.574567012974398,0.326370855909772,0
"63","M","3","3",1,235,0.66855476400815,0.0998780440380026,0
"132","M","2","3",1,69,0.897433207370341,0.160413113864598,1
"206","M","1","3",1,61,0.448155667632818,0.0512205090132969,1
"255","M","2","3",1,243,0.917136684060097,0.0137010851195508,0
"389","M","5","3",1,93,0.964540330935401,0.240236330428161,1
"429","M","5","3",1,163,0.601095285069558,0.339111069100909,3
"470","M","4","3",1,180,0.830761089437114,0.0108707515755668,0
"215","M","7","3",0,275,0.0135378848609572,0.344586532102622,0
"287","M","4","3",0,65,0.459489352175821,0.0362532850122079,0
"136","M","3","3",0,125,0.637557466281578,0.0241832957477524,0
"384","M","4","3",0,210,0.656740047230959,0.362339905608678,0
"495","M","3","3",0,90,0.0369400221388787,0.0949436366779568,0
"235","M","4","3",0,32,0.555200242072105,0.102975662681274,0
"348","M","4","3",0,160,0.417153153328058,0.167451954795979,0
"432","M","2","3",0,143,0.127056933240965,0.0126841519404978,0
"433","M","2","3",0,258,0.617057658499107,0.0565948671760521,0
"62","M","1","3",0,139,0.527166932588443,0.156102425816916,0
"92","M","3","3",0,67,0.192563229938969,0.163782213944992,0
"321","M","3","3",0,244,0.758121764054522,0.079368244442908,0
"341","M","7","3",0,74,0.146991433544041,0.207118802335292,0
"407","M","3","3",0,256,0.754568301374093,0.153411324887291,0
"494","M","1","3",0,94,0.135714891599491,0.0801117464332369,0
"319","F","3","4",1,44,0,0,2
"148","F","14","4",1,32,0,0,3
"104","F","4","4",1,280,0,0,0
"191","F","4","4",1,171,0,0,0
"489","F","3","4",1,233,0,0,1
"66","F","2","4",1,84,0,0,0
"355","F","5","4",1,30,0,0,0
"286","F","6","4",1,2,0,0,1
"392","F","10","4",1,186,0,0,1
"16","F","5","4",1,121,0,0,0
"200","F","2","4",1,82,0,0,1
"211","F","2","4",1,102,0,0,2
"397","F","5","4",1,179,0,0,2
"4","F","9","4",1,101,0,0,2
"84","F","3","4",1,227,0,0,3
"209","F","3","4",1,231,0,0,0
"237","F","6","4",1,34,0,0,0
"263","F","3","4",1,181,0,0,1
"298","F","3","4",1,266,0,0,1
"462","F","4","4",1,47,0,0,3
"15","F","4","4",1,282,0,0,0
"157","F","1","4",1,38,0,0,2
"225","F","1","4",1,210,0,0,0
"261","F","2","4",1,274,0,0,3
"316","F","1","4",1,244,0,0,0
"442","F","7","4",1,88,0,0,0
"467","F","1","4",1,246,0,0,0
"147","F","7","4",0,13,0,0,0
"485","F","6","4",0,289,0,0,0
"474","F","5","4",0,299,0,0,0
"29","F","5","4",0,147,0,0,0
"87","F","3","4",0,17,0,0,0
"295","F","4","4",0,9,0,0,0
"165","F","2","4",0,127,0,0,0
"362","F","2","4",0,21,0,0,0
"398","F","3","4",0,133,0,0,0
"492","F","8","4",0,297,0,0,0
"33","F","1","4",0,58,0,0,0
"126","F","2","4",0,243,0,0,0
"167","F","8","4",0,144,0,0,0
"336","F","1","4",0,263,0,0,0
"350","F","6","4",0,247,0,0,0
"372","F","2","4",0,83,0,0,0
"382","F","2","4",0,61,0,0,0
"472","F","2","4",0,300,0,0,0
"473","F","1","4",0,203,0,0,0
"384","M","4","4",1,210,0.656740047230959,0.271754929206509,0
"321","M","3","4",1,244,0.758121764054522,0.059526183332181,0
"407","M","3","4",1,256,0.754568301374093,0.115058493665468,3
"42","M","5","4",1,233,0.910984376314206,0.256397174525773,1
"423","M","5","4",1,32,0.574567012974398,0.244778141932329,3
"132","M","2","4",1,171,0.897433207370341,0.120309835398449,0
"389","M","5","4",1,84,0.964540330935401,0.180177247821121,0
"470","M","4","4",1,280,0.830761089437114,0.00815306368167512,0
"255","M","2","4",1,34,0.917136684060097,0.0102758138396631,0
"136","M","3","4",1,30,0.637557466281578,0.0181374718108143,0
"235","M","4","4",1,178,0.555200242072105,0.0772317470109556,1
"348","M","4","4",1,164,0.417153153328058,0.125588966096984,1
"371","M","5","4",1,88,0.610483637238629,0.168313592090271,0
"471","M","7","4",1,179,0.143695852545769,0.67618929374359,2
"75","M","4","4",1,101,0.43290011494643,0.706832519557793,2
"128","M","5","4",1,44,0.902599426922249,0.21216509869555,2
"227","M","6","4",1,47,0.555912518038662,0.614703217812348,3
"180","M","3","4",1,2,0.447943049483001,0.14559236215789,1
"220","M","2","4",1,231,0.782155461143702,0.00281215300614386,0
"238","M","2","4",1,186,0.949736966285854,0.127727840161354,1
"406","M","1","4",1,102,0.990033490816131,0.536096035243597,2
"481","M","3","4",1,38,0.389034286141396,0.442926561518677,2
"92","M","3","4",0,67,0.192563229938969,0.122836660458744,0
"341","M","7","4",0,74,0.146991433544041,0.155339101751469,0
"495","M","3","4",0,124,0.0369400221388787,0.0712077275084676,0
"146","M","4","4",0,241,0.265928591267734,0.16216699546203,0
"47","M","3","4",0,120,0.638996760128066,0.032064838264042,0
"245","M","6","4",0,291,0.669743678171028,0.466268721793313,0
